altitude,prebreathing_time,exercise_level,time_at_altitude,risk_of_decompression_sickness
19000,30,Mild,110,0.00
19000,30,Mild,120,0.00
19000,30,Mild,130,0.00
19000,30,Mild,140,1.00
19000,30,Mild,150,1.00
19000,30,Mild,160,1.00
19000,30,Mild,170,1.00
19000,30,Mild,180,1.00
19000,30,Mild,190,1.00
19000,30,Mild,200,1.00
19000,30,Mild,210,1.00
19000,30,Mild,220,1.00
19000,30,Mild,230,1.00
19000,30,Mild,240,1.00
19000,30,Heavy,10,0.00
19000,30,Heavy,20,0.00
19000,30,Heavy,30,0.00
19000,30,Heavy,40,0.00
19000,30,Heavy,50,0.00
19000,30,Heavy,60,1.00
19000,30,Heavy,70,1.00
19000,30,Heavy,80,1.00
19000,30,Heavy,90,1.00
19000,30,Heavy,100,1.00
19000,30,Heavy,110,1.00
19000,30,Heavy,120,2.00
19000,30,Heavy,130,2.00
19000,30,Heavy,140,2.00
19000,30,Heavy,150,2.00
19000,30,Heavy,160,2.00
19000,30,Heavy,170,3.00
19000,30,Heavy,180,3.00
19000,30,Heavy,190,3.00
19000,30,Heavy,200,3.00
19000,30,Heavy,210,3.00
19000,30,Heavy,220,4.00
19000,30,Heavy,230,4.00
19000,30,Heavy,240,4.00
19000,60,Rest,10,0.00
19000,60,Rest,20,0.00
19000,60,Rest,30,0.00
19000,60,Rest,40,0.00
19000,60,Rest,50,0.00
19000,60,Rest,60,0.00
19000,60,Rest,70,0.00
19000,60,Rest,80,0.00
19000,60,Rest,90,0.00
19000,60,Rest,100,0.00
19000,60,Rest,110,0.00
19000,60,Rest,120,0.00
19000,60,Rest,130,0.00
19000,60,Rest,140,0.00
19000,60,Rest,150,0.00
19000,60,Rest,160,0.00
19000,60,Rest,170,0.00
19000,60,Rest,180,0.00
19000,60,Rest,190,0.00
19000,60,Rest,200,0.00
19000,60,Rest,210,0.00
19000,60,Rest,220,0.00
19000,60,Rest,230,0.00
19000,60,Rest,240,0.00
19000,60,Mild,10,0.00
19000,60,Mild,20,0.00
19000,60,Mild,30,0.00
19000,60,Mild,40,0.00
19000,60,Mild,50,0.00
19000,60,Mild,60,0.00
19000,60,Mild,70,0.00
19000,60,Mild,80,0.00
19000,60,Mild,90,0.00
19000,60,Mild,100,0.00
19000,60,Mild,110,0.00
19000,60,Mild,120,0.00
19000,60,Mild,130,0.00
19000,60,Mild,140,0.00
19000,60,Mild,150,0.00
19000,60,Mild,160,0.00
19000,60,Mild,170,0.00
19000,60,Mild,180,0.00
19000,60,Mild,190,0.00
19000,60,Mild,200,0.00
19000,60,Mild,210,0.00
19000,60,Mild,220,0.00
19000,60,Mild,230,0.00
19000,60,Mild,240,0.00
19000,60,Heavy,10,0.00
19000,60,Heavy,20,0.00
19000,60,Heavy,30,0.00
19000,60,Heavy,40,0.00
19000,60,Heavy,50,0.00
19000,60,Heavy,60,0.00
19000,60,Heavy,70,0.00
19000,60,Heavy,80,0.00
19000,60,Heavy,90,0.00
19000,60,Heavy,100,0.00
19000,60,Heavy,110,0.00
19000,60,Heavy,120,0.00
19000,60,Heavy,130,0.00
19000,60,Heavy,140,0.00
19000,60,Heavy,150,0.00
19000,60,Heavy,160,1.00
19000,60,Heavy,170,1.00
19000,60,Heavy,180,1.00
19000,60,Heavy,190,1.00
19000,60,Heavy,200,1.00
19000,60,Heavy,210,1.00
19000,60,Heavy,220,1.00
19000,60,Heavy,230,1.00
19000,60,Heavy,240,1.00
19500,0,Rest,10,0.00
19500,0,Rest,20,0.00
19500,0,Rest,30,0.00
19500,0,Rest,40,0.00
19500,0,Rest,50,0.00
19500,0,Rest,60,0.00
19500,0,Rest,70,0.00
19500,0,Rest,80,1.00
19500,0,Rest,90,1.00
19500,0,Rest,100,1.00
19500,0,Rest,110,1.00
19500,0,Rest,120,1.00
19500,0,Rest,130,1.00
19500,0,Rest,140,1.00
19500,0,Rest,150,1.00
19500,0,Rest,160,1.00
19500,0,Rest,170,1.00
19500,0,Rest,180,2.00
19500,0,Rest,190,2.00
19500,0,Rest,200,2.00
19500,0,Rest,210,2.00
19500,0,Rest,220,2.00
19500,0,Rest,230,2.00
19500,0,Rest,240,2.00
19500,0,Mild,10,0.00
19500,0,Mild,20,0.00
19500,0,Mild,30,0.00
19500,0,Mild,40,1.00
19500,0,Mild,50,1.00
19500,0,Mild,60,1.00
19500,0,Mild,70,1.00
19500,0,Mild,80,1.00
19500,0,Mild,90,2.00
19500,0,Mild,100,2.00
19500,0,Mild,110,2.00
19500,0,Mild,120,3.00
19500,0,Mild,130,3.00
19500,0,Mild,140,3.00
19500,0,Mild,150,4.00
19500,0,Mild,160,4.00
19500,0,Mild,170,4.00
19500,0,Mild,180,5.00
19500,0,Mild,190,5.00
19500,0,Mild,200,5.00
19500,0,Mild,210,6.00
19500,0,Mild,220,6.00
19500,0,Mild,230,6.00
19500,0,Mild,240,7.00
19500,0,Heavy,10,0.00
19500,0,Heavy,20,1.00
19500,0,Heavy,30,1.00
19500,0,Heavy,40,2.00
19500,0,Heavy,50,3.00
19500,0,Heavy,60,3.00
19500,0,Heavy,70,4.00
19500,0,Heavy,80,5.00
19500,0,Heavy,90,6.00
19500,0,Heavy,100,7.00
19500,0,Heavy,110,8.00
19500,0,Heavy,120,9.00
19500,0,Heavy,130,9.00
19500,0,Heavy,140,10.00
19500,0,Heavy,150,11.00
19500,0,Heavy,160,12.00
19500,0,Heavy,170,13.00
19500,0,Heavy,180,14.00
19500,0,Heavy,190,15.00
19500,0,Heavy,200,16.00
19500,0,Heavy,210,17.00
19500,0,Heavy,220,18.00
19500,0,Heavy,230,19.00
19500,0,Heavy,240,20.00
19500,15,Rest,10,0.00
19500,15,Rest,20,0.00
19500,15,Rest,30,0.00
19500,15,Rest,40,0.00
19500,15,Rest,50,0.00
19500,15,Rest,60,0.00
19500,15,Rest,70,0.00
19500,15,Rest,80,0.00
19500,15,Rest,90,0.00
19500,15,Rest,100,0.00
19500,15,Rest,110,0.00
19500,15,Rest,120,0.00
19500,15,Rest,130,0.00
19500,15,Rest,140,1.00
19500,15,Rest,150,1.00
19500,15,Rest,160,1.00
19500,15,Rest,170,1.00
19500,15,Rest,180,1.00
19500,15,Rest,190,1.00
19500,15,Rest,200,1.00
19500,15,Rest,210,1.00
19500,15,Rest,220,1.00
19500,15,Rest,230,1.00
19500,15,Rest,240,1.00
19500,15,Mild,10,0.00
19500,15,Mild,20,0.00
19500,15,Mild,30,0.00
19500,15,Mild,40,0.00
19500,15,Mild,50,0.00
19500,15,Mild,60,0.00
19500,15,Mild,70,1.00
19500,15,Mild,80,1.00
19500,15,Mild,90,1.00
19500,15,Mild,100,1.00
19500,15,Mild,110,1.00
19500,15,Mild,120,1.00
19500,15,Mild,130,1.00
19500,15,Mild,140,2.00
19500,15,Mild,150,2.00
19500,15,Mild,160,2.00
19500,15,Mild,170,2.00
19500,15,Mild,180,2.00
19500,15,Mild,190,2.00
19500,15,Mild,200,3.00
19500,15,Mild,210,3.00
19500,15,Mild,220,3.00
19500,15,Mild,230,3.00
19500,15,Mild,240,3.00
19500,15,Heavy,10,0.00
19500,15,Heavy,20,0.00
19500,15,Heavy,30,1.00
19500,15,Heavy,40,1.00
19500,15,Heavy,50,1.00
19500,15,Heavy,60,2.00
19500,15,Heavy,70,2.00
19500,15,Heavy,80,2.00
19500,15,Heavy,90,3.00
19500,15,Heavy,100,3.00
19500,15,Heavy,110,4.00
19500,15,Heavy,120,4.00
19500,15,Heavy,130,5.00
19500,15,Heavy,140,5.00
19500,15,Heavy,150,6.00
19500,15,Heavy,160,6.00
19500,15,Heavy,170,7.00
19500,15,Heavy,180,7.00
19500,15,Heavy,190,8.00
19500,15,Heavy,200,8.00
19500,15,Heavy,210,9.00
19500,15,Heavy,220,10.00
19500,15,Heavy,230,10.00
19500,15,Heavy,240,11.00
19500,30,Rest,10,0.00
19500,30,Rest,20,0.00
19500,30,Rest,30,0.00
19500,30,Rest,40,0.00
19500,30,Rest,50,0.00
19500,30,Rest,60,0.00
19500,30,Rest,70,0.00
19500,30,Rest,80,0.00
19500,30,Rest,90,0.00
19500,30,Rest,100,0.00
19500,30,Rest,110,0.00
19500,30,Rest,120,0.00
19500,30,Rest,130,0.00
19500,30,Rest,140,0.00
19500,30,Rest,150,0.00
19500,30,Rest,160,0.00
19500,30,Rest,170,0.00
19500,30,Rest,180,0.00
19500,30,Rest,190,0.00
19500,30,Rest,200,0.00
19500,30,Rest,210,0.00
19500,30,Rest,220,0.00
19500,30,Rest,230,0.00
19500,30,Rest,240,1.00
19500,30,Mild,10,0.00
19500,30,Mild,20,0.00
19500,30,Mild,30,0.00
19500,30,Mild,40,0.00
19500,30,Mild,50,0.00
19500,30,Mild,60,0.00
19500,30,Mild,70,0.00
19500,30,Mild,80,0.00
19500,30,Mild,90,0.00
19500,30,Mild,100,0.00
19500,30,Mild,110,1.00
19500,30,Mild,120,1.00
19500,30,Mild,130,1.00
19500,30,Mild,140,1.00
19500,30,Mild,150,1.00
19500,30,Mild,160,1.00
19500,30,Mild,170,1.00
19500,30,Mild,180,1.00
19500,30,Mild,190,1.00
19500,30,Mild,200,1.00
19500,30,Mild,210,1.00
19500,30,Mild,220,1.00
19500,30,Mild,230,1.00
19500,30,Mild,240,2.00
19500,30,Heavy,10,0.00
19500,30,Heavy,20,0.00
19500,30,Heavy,30,0.00
19500,30,Heavy,40,0.00
19500,30,Heavy,50,1.00
19500,30,Heavy,60,1.00
19500,30,Heavy,70,1.00
19500,30,Heavy,80,1.00
19500,30,Heavy,90,1.00
19500,30,Heavy,100,2.00
19500,30,Heavy,110,2.00
19500,30,Heavy,120,2.00
19500,30,Heavy,130,2.00
19500,30,Heavy,140,3.00
19500,30,Heavy,150,3.00
19500,30,Heavy,160,3.00
19500,30,Heavy,170,3.00
19500,30,Heavy,180,4.00
19500,30,Heavy,190,4.00
19500,30,Heavy,200,4.00
19500,30,Heavy,210,4.00
19500,30,Heavy,220,5.00
19500,30,Heavy,230,5.00
19500,30,Heavy,240,5.00
19500,45,Rest,10,0.00
19500,45,Rest,20,0.00
19500,45,Rest,30,0.00
19500,45,Rest,40,0.00
19500,45,Rest,50,0.00
19500,45,Rest,60,0.00
19500,45,Rest,70,0.00
19500,45,Rest,80,0.00
19500,45,Rest,90,0.00
19500,45,Rest,100,0.00
19500,45,Rest,110,0.00
19500,45,Rest,120,0.00
19500,45,Rest,130,0.00
19500,45,Rest,140,0.00
19500,45,Rest,150,0.00
19500,45,Rest,160,0.00
19500,45,Rest,170,0.00
19500,45,Rest,180,0.00
19500,45,Rest,190,0.00
19500,45,Rest,200,0.00
19500,45,Rest,210,0.00
19500,45,Rest,220,0.00
19500,45,Rest,230,0.00
19500,45,Rest,240,0.00
19500,45,Mild,10,0.00
19500,45,Mild,20,0.00
19500,45,Mild,30,0.00
19500,45,Mild,40,0.00
19500,45,Mild,50,0.00
19500,45,Mild,60,0.00
19500,45,Mild,70,0.00
19500,45,Mild,80,0.00
19500,45,Mild,90,0.00
19500,45,Mild,100,0.00
19500,45,Mild,110,0.00
19500,45,Mild,120,0.00
19500,45,Mild,130,0.00
19500,45,Mild,140,0.00
19500,45,Mild,150,0.00
19500,45,Mild,160,0.00
19500,45,Mild,170,0.00
19500,45,Mild,180,0.00
19500,45,Mild,190,1.00
19500,45,Mild,200,1.00
19500,45,Mild,210,1.00
19500,45,Mild,220,1.00
19500,45,Mild,230,1.00
19500,45,Mild,240,1.00
19500,45,Heavy,10,0.00
19500,45,Heavy,20,0.00
19500,45,Heavy,30,0.00
19500,45,Heavy,40,0.00
19500,45,Heavy,50,0.00
19500,45,Heavy,60,0.00
19500,45,Heavy,70,0.00
19500,45,Heavy,80,1.00
19500,45,Heavy,90,1.00
19500,45,Heavy,100,1.00
19500,45,Heavy,110,1.00
19500,45,Heavy,120,1.00
19500,45,Heavy,130,1.00
19500,45,Heavy,140,1.00
19500,45,Heavy,150,1.00
19500,45,Heavy,160,1.00
19500,45,Heavy,170,2.00
19500,45,Heavy,180,2.00
19500,45,Heavy,190,2.00
19500,45,Heavy,200,2.00
19500,45,Heavy,210,2.00
19500,45,Heavy,220,2.00
19500,45,Heavy,230,2.00
19500,45,Heavy,240,3.00
19500,60,Rest,10,0.00
19500,60,Rest,20,0.00
19500,60,Rest,30,0.00
19500,60,Rest,40,0.00
19500,60,Rest,50,0.00
19500,60,Rest,60,0.00
19500,60,Rest,70,0.00
19500,60,Rest,80,0.00
19500,60,Rest,90,0.00
19500,60,Rest,100,0.00
19500,60,Rest,110,0.00
19500,60,Rest,120,0.00
19500,60,Rest,130,0.00
19500,60,Rest,140,0.00
19500,60,Rest,150,0.00
19500,60,Rest,160,0.00
19500,60,Rest,170,0.00
19500,60,Rest,180,0.00
19500,60,Rest,190,0.00
19500,60,Rest,200,0.00
19500,60,Rest,210,0.00
19500,60,Rest,220,0.00
19500,60,Rest,230,0.00
19500,60,Rest,240,0.00
19500,60,Mild,10,0.00
19500,60,Mild,20,0.00
19500,60,Mild,30,0.00
19500,60,Mild,40,0.00
19500,60,Mild,50,0.00
19500,60,Mild,60,0.00
19500,60,Mild,70,0.00
19500,60,Mild,80,0.00
19500,60,Mild,90,0.00
19500,60,Mild,100,0.00
19500,60,Mild,110,0.00
19500,60,Mild,120,0.00
19500,60,Mild,130,0.00
19500,60,Mild,140,0.00
19500,60,Mild,150,0.00
19500,60,Mild,160,0.00
19500,60,Mild,170,0.00
19500,60,Mild,180,0.00
19500,60,Mild,190,0.00
19500,60,Mild,200,0.00
19500,60,Mild,210,0.00
19500,60,Mild,220,0.00
19500,60,Mild,230,0.00
19500,60,Mild,240,0.00
19500,60,Heavy,10,0.00
19500,60,Heavy,20,0.00
19500,60,Heavy,30,0.00
19500,60,Heavy,40,0.00
19500,60,Heavy,50,0.00
19500,60,Heavy,60,0.00
19500,60,Heavy,70,0.00
19500,60,Heavy,80,0.00
19500,60,Heavy,90,0.00
19500,60,Heavy,100,0.00
19500,60,Heavy,110,0.00
19500,60,Heavy,120,0.00
19500,60,Heavy,130,1.00
19500,60,Heavy,140,1.00
19500,60,Heavy,150,1.00
19500,60,Heavy,160,1.00
19500,60,Heavy,170,1.00
19500,60,Heavy,180,1.00
19500,60,Heavy,190,1.00
19500,60,Heavy,200,1.00
19500,60,Heavy,210,1.00
19500,60,Heavy,220,1.00
19500,60,Heavy,230,1.00
19500,60,Heavy,240,1.00
20000,0,Rest,10,0.00
20000,0,Rest,20,0.00
20000,0,Rest,30,0.00
20000,0,Rest,40,0.00
20000,0,Rest,50,0.00
20000,0,Rest,60,0.00
20000,0,Rest,70,1.00
20000,0,Rest,80,1.00
20000,0,Rest,90,1.00
20000,0,Rest,100,1.00
20000,0,Rest,110,1.00
20000,0,Rest,120,1.00
20000,0,Rest,130,1.00
20000,0,Rest,140,2.00
20000,0,Rest,150,2.00
20000,0,Rest,160,2.00
20000,0,Rest,170,2.00
20000,0,Rest,180,2.00
20000,0,Rest,190,2.00
20000,0,Rest,200,3.00
20000,0,Rest,210,3.00
20000,0,Rest,220,3.00
20000,0,Rest,230,3.00
20000,0,Rest,240,3.00
20000,0,Mild,10,0.00
20000,0,Mild,20,0.00
20000,0,Mild,30,1.00
20000,0,Mild,40,1.00
20000,0,Mild,50,1.00
20000,0,Mild,60,1.00
20000,0,Mild,70,2.00
20000,0,Mild,80,2.00
20000,0,Mild,90,2.00
20000,0,Mild,100,3.00
20000,0,Mild,110,3.00
20000,0,Mild,120,4.00
20000,0,Mild,130,4.00
20000,0,Mild,140,4.00
20000,0,Mild,150,5.00
20000,0,Mild,160,5.00
20000,0,Mild,170,6.00
20000,0,Mild,180,6.00
20000,0,Mild,190,7.00
20000,0,Mild,200,7.00
20000,0,Mild,210,8.00
20000,0,Mild,220,8.00
20000,0,Mild,230,9.00
20000,0,Mild,240,9.00
20000,0,Heavy,10,0.00
20000,0,Heavy,20,1.00
20000,0,Heavy,30,2.00
20000,0,Heavy,40,3.00
20000,0,Heavy,50,3.00
20000,0,Heavy,60,4.00
20000,0,Heavy,70,5.00
20000,0,Heavy,80,6.00
20000,0,Heavy,90,8.00
20000,0,Heavy,100,9.00
20000,0,Heavy,110,10.00
20000,0,Heavy,120,11.00
20000,0,Heavy,130,12.00
20000,0,Heavy,140,13.00
20000,0,Heavy,150,15.00
20000,0,Heavy,160,16.00
20000,0,Heavy,170,17.00
20000,0,Heavy,180,18.00
20000,0,Heavy,190,19.00
20000,0,Heavy,200,20.00
20000,0,Heavy,210,22.00
20000,0,Heavy,220,23.00
20000,0,Heavy,230,24.00
20000,0,Heavy,240,25.00
20000,15,Rest,10,0.00
20000,15,Rest,20,0.00
20000,15,Rest,30,0.00
20000,15,Rest,40,0.00
20000,15,Rest,50,0.00
20000,15,Rest,60,0.00
20000,15,Rest,70,0.00
20000,15,Rest,80,0.00
20000,15,Rest,90,0.00
20000,15,Rest,100,0.00
20000,15,Rest,110,0.00
20000,15,Rest,120,1.00
20000,15,Rest,130,1.00
20000,15,Rest,140,1.00
20000,15,Rest,150,1.00
20000,15,Rest,160,1.00
20000,15,Rest,170,1.00
20000,15,Rest,180,1.00
20000,15,Rest,190,1.00
20000,15,Rest,200,1.00
20000,15,Rest,210,1.00
20000,15,Rest,220,1.00
20000,15,Rest,230,1.00
20000,15,Rest,240,2.00
20000,15,Mild,10,0.00
20000,15,Mild,20,0.00
20000,15,Mild,30,0.00
20000,15,Mild,40,0.00
20000,15,Mild,50,0.00
20000,15,Mild,60,1.00
20000,15,Mild,70,1.00
20000,15,Mild,80,1.00
20000,15,Mild,90,1.00
20000,15,Mild,100,1.00
20000,15,Mild,110,1.00
20000,15,Mild,120,2.00
20000,15,Mild,130,2.00
20000,15,Mild,140,2.00
20000,15,Mild,150,2.00
20000,15,Mild,160,2.00
20000,15,Mild,170,3.00
20000,15,Mild,180,3.00
20000,15,Mild,190,3.00
20000,15,Mild,200,3.00
20000,15,Mild,210,4.00
20000,15,Mild,220,4.00
20000,15,Mild,230,4.00
20000,15,Mild,240,4.00
20000,15,Heavy,10,0.00
20000,15,Heavy,20,0.00
20000,15,Heavy,30,1.00
20000,15,Heavy,40,1.00
20000,15,Heavy,50,2.00
20000,15,Heavy,60,2.00
20000,15,Heavy,70,3.00
20000,15,Heavy,80,3.00
20000,15,Heavy,90,4.00
20000,15,Heavy,100,4.00
20000,15,Heavy,110,5.00
20000,15,Heavy,120,5.00
20000,15,Heavy,130,6.00
20000,15,Heavy,140,7.00
20000,15,Heavy,150,7.00
20000,15,Heavy,160,8.00
20000,15,Heavy,170,9.00
20000,15,Heavy,180,9.00
20000,15,Heavy,190,10.00
20000,15,Heavy,200,11.00
20000,15,Heavy,210,12.00
20000,15,Heavy,220,12.00
20000,15,Heavy,230,13.00
20000,15,Heavy,240,14.00
20000,30,Rest,10,0.00
20000,30,Rest,20,0.00
20000,30,Rest,30,0.00
20000,30,Rest,40,0.00
20000,30,Rest,50,0.00
20000,30,Rest,60,0.00
20000,30,Rest,70,0.00
20000,30,Rest,80,0.00
20000,30,Rest,90,0.00
20000,30,Rest,100,0.00
20000,30,Rest,110,0.00
20000,30,Rest,120,0.00
20000,30,Rest,130,0.00
20000,30,Rest,140,0.00
20000,30,Rest,150,0.00
20000,30,Rest,160,0.00
20000,30,Rest,170,0.00
20000,30,Rest,180,0.00
20000,30,Rest,190,1.00
20000,30,Rest,200,1.00
20000,30,Rest,210,1.00
20000,30,Rest,220,1.00
20000,30,Rest,230,1.00
20000,30,Rest,240,1.00
20000,30,Mild,10,0.00
20000,30,Mild,20,0.00
20000,30,Mild,30,0.00
20000,30,Mild,40,0.00
20000,30,Mild,50,0.00
20000,30,Mild,60,0.00
20000,30,Mild,70,0.00
20000,30,Mild,80,0.00
20000,30,Mild,90,1.00
20000,30,Mild,100,1.00
20000,30,Mild,110,1.00
20000,30,Mild,120,1.00
20000,30,Mild,130,1.00
20000,30,Mild,140,1.00
20000,30,Mild,150,1.00
20000,30,Mild,160,1.00
20000,30,Mild,170,1.00
20000,30,Mild,180,1.00
20000,30,Mild,190,1.00
20000,30,Mild,200,2.00
20000,30,Mild,210,2.00
20000,30,Mild,220,2.00
20000,30,Mild,230,2.00
20000,30,Mild,240,2.00
20000,30,Heavy,10,0.00
20000,30,Heavy,20,0.00
20000,30,Heavy,30,0.00
20000,30,Heavy,40,1.00
20000,30,Heavy,50,1.00
20000,30,Heavy,60,1.00
20000,30,Heavy,70,1.00
20000,30,Heavy,80,1.00
20000,30,Heavy,90,2.00
20000,30,Heavy,100,2.00
20000,30,Heavy,110,2.00
20000,30,Heavy,120,3.00
20000,30,Heavy,130,3.00
20000,30,Heavy,140,3.00
20000,30,Heavy,150,4.00
20000,30,Heavy,160,4.00
20000,30,Heavy,170,4.00
20000,30,Heavy,180,5.00
20000,30,Heavy,190,5.00
20000,30,Heavy,200,5.00
20000,30,Heavy,210,6.00
20000,30,Heavy,220,6.00
20000,30,Heavy,230,7.00
20000,30,Heavy,240,7.00
20000,45,Rest,10,0.00
20000,45,Rest,20,0.00
20000,45,Rest,30,0.00
20000,45,Rest,40,0.00
20000,45,Rest,50,0.00
20000,45,Rest,60,0.00
20000,45,Rest,70,0.00
20000,45,Rest,80,0.00
20000,45,Rest,90,0.00
20000,45,Rest,100,0.00
20000,45,Rest,110,0.00
20000,45,Rest,120,0.00
20000,45,Rest,130,0.00
20000,45,Rest,140,0.00
20000,45,Rest,150,0.00
20000,45,Rest,160,0.00
20000,45,Rest,170,0.00
20000,45,Rest,180,0.00
20000,45,Rest,190,0.00
20000,45,Rest,200,0.00
20000,45,Rest,210,0.00
20000,45,Rest,220,0.00
20000,45,Rest,230,0.00
20000,45,Rest,240,0.00
20000,45,Mild,10,0.00
20000,45,Mild,20,0.00
20000,45,Mild,30,0.00
20000,45,Mild,40,0.00
20000,45,Mild,50,0.00
20000,45,Mild,60,0.00
20000,45,Mild,70,0.00
20000,45,Mild,80,0.00
20000,45,Mild,90,0.00
20000,45,Mild,100,0.00
20000,45,Mild,110,0.00
20000,45,Mild,120,0.00
20000,45,Mild,130,0.00
20000,45,Mild,140,0.00
20000,45,Mild,150,0.00
20000,45,Mild,160,1.00
20000,45,Mild,170,1.00
20000,45,Mild,180,1.00
20000,45,Mild,190,1.00
20000,45,Mild,200,1.00
20000,45,Mild,210,1.00
20000,45,Mild,220,1.00
20000,45,Mild,230,1.00
20000,45,Mild,240,1.00
20000,45,Heavy,10,0.00
20000,45,Heavy,20,0.00
20000,45,Heavy,30,0.00
20000,45,Heavy,40,0.00
20000,45,Heavy,50,0.00
20000,45,Heavy,60,0.00
20000,45,Heavy,70,1.00
20000,45,Heavy,80,1.00
20000,45,Heavy,90,1.00
20000,45,Heavy,100,1.00
20000,45,Heavy,110,1.00
20000,45,Heavy,120,1.00
20000,45,Heavy,130,1.00
20000,45,Heavy,140,2.00
20000,45,Heavy,150,2.00
20000,45,Heavy,160,2.00
20000,45,Heavy,170,2.00
20000,45,Heavy,180,2.00
20000,45,Heavy,190,2.00
20000,45,Heavy,200,3.00
20000,45,Heavy,210,3.00
20000,45,Heavy,220,3.00
20000,45,Heavy,230,3.00
20000,45,Heavy,240,3.00
20000,60,Rest,10,0.00
20000,60,Rest,20,0.00
20000,60,Rest,30,0.00
20000,60,Rest,40,0.00
20000,60,Rest,50,0.00
20000,60,Rest,60,0.00
20000,60,Rest,70,0.00
20000,60,Rest,80,0.00
20000,60,Rest,90,0.00
20000,60,Rest,100,0.00
20000,60,Rest,110,0.00
20000,60,Rest,120,0.00
20000,60,Rest,130,0.00
20000,60,Rest,140,0.00
20000,60,Rest,150,0.00
20000,60,Rest,160,0.00
20000,60,Rest,170,0.00
20000,60,Rest,180,0.00
20000,60,Rest,190,0.00
20000,60,Rest,200,0.00
20000,60,Rest,210,0.00
20000,60,Rest,220,0.00
20000,60,Rest,230,0.00
20000,60,Rest,240,0.00
20500,0,Rest,10,0.00
20500,0,Rest,20,0.00
20500,0,Rest,30,0.00
20500,0,Rest,40,0.00
20500,0,Rest,50,0.00
20500,0,Rest,60,1.00
20500,0,Rest,70,1.00
20500,0,Rest,80,1.00
20500,0,Rest,90,1.00
20500,0,Rest,100,1.00
20500,0,Rest,110,1.00
20500,0,Rest,120,2.00
20500,0,Rest,130,2.00
20500,0,Rest,140,2.00
20500,0,Rest,150,2.00
20500,0,Rest,160,2.00
20500,0,Rest,170,3.00
20500,0,Rest,180,3.00
20500,0,Rest,190,3.00
20500,0,Rest,200,3.00
20500,0,Rest,210,4.00
20500,0,Rest,220,4.00
20500,0,Rest,230,4.00
20500,0,Rest,240,4.00
20500,0,Mild,10,0.00
20500,0,Mild,20,0.00
20500,0,Mild,30,1.00
20500,0,Mild,40,1.00
20500,0,Mild,50,1.00
20500,0,Mild,60,2.00
20500,0,Mild,70,2.00
20500,0,Mild,80,3.00
20500,0,Mild,90,3.00
20500,0,Mild,100,4.00
20500,0,Mild,110,4.00
20500,0,Mild,120,5.00
20500,0,Mild,130,5.00
20500,0,Mild,140,6.00
20500,0,Mild,150,6.00
20500,0,Mild,160,7.00
20500,0,Mild,170,7.00
20500,0,Mild,180,8.00
20500,0,Mild,190,9.00
20500,0,Mild,200,9.00
20500,0,Mild,210,10.00
20500,0,Mild,220,10.00
20500,0,Mild,230,11.00
20500,0,Mild,240,12.00
20500,0,Heavy,10,1.00
20500,0,Heavy,20,1.00
20500,0,Heavy,30,2.00
20500,0,Heavy,40,3.00
20500,0,Heavy,50,4.00
20500,0,Heavy,60,6.00
20500,0,Heavy,70,7.00
20500,0,Heavy,80,8.00
20500,0,Heavy,90,10.00
20500,0,Heavy,100,11.00
20500,0,Heavy,110,13.00
20500,0,Heavy,120,14.00
20500,0,Heavy,130,16.00
20500,0,Heavy,140,17.00
20500,0,Heavy,150,18.00
20500,0,Heavy,160,20.00
20500,0,Heavy,170,21.00
20500,0,Heavy,180,23.00
20500,0,Heavy,190,24.00
20500,0,Heavy,200,25.00
20500,0,Heavy,210,27.00
20500,0,Heavy,220,28.00
20500,0,Heavy,230,29.00
20500,0,Heavy,240,31.00
20500,15,Rest,10,0.00
20500,15,Rest,20,0.00
20500,15,Rest,30,0.00
20500,15,Rest,40,0.00
20500,15,Rest,50,0.00
20500,15,Rest,60,0.00
20500,15,Rest,70,0.00
20500,15,Rest,80,0.00
20500,15,Rest,90,1.00
20500,15,Rest,100,1.00
20500,15,Rest,110,1.00
20500,15,Rest,120,1.00
20500,15,Rest,130,1.00
20500,15,Rest,140,1.00
20500,15,Rest,150,1.00
20500,15,Rest,160,1.00
20500,15,Rest,170,1.00
20500,15,Rest,180,1.00
20500,15,Rest,190,1.00
20500,15,Rest,200,2.00
20500,15,Rest,210,2.00
20500,15,Rest,220,2.00
20500,15,Rest,230,2.00
20500,15,Rest,240,2.00
20500,15,Mild,10,0.00
20500,15,Mild,20,0.00
20500,15,Mild,30,0.00
20500,15,Mild,40,0.00
20500,15,Mild,50,1.00
20500,15,Mild,60,1.00
20500,15,Mild,70,1.00
20500,15,Mild,80,1.00
20500,15,Mild,90,1.00
20500,15,Mild,100,2.00
20500,15,Mild,110,2.00
20500,15,Mild,120,2.00
20500,15,Mild,130,2.00
20500,15,Mild,140,3.00
20500,15,Mild,150,3.00
20500,15,Mild,160,3.00
20500,15,Mild,170,4.00
20500,15,Mild,180,4.00
20500,15,Mild,190,4.00
20500,15,Mild,200,4.00
20500,15,Mild,210,5.00
20500,15,Mild,220,5.00
20500,15,Mild,230,5.00
20500,15,Mild,240,6.00
20500,15,Heavy,10,0.00
20500,15,Heavy,20,1.00
20500,15,Heavy,30,1.00
20500,15,Heavy,40,2.00
20500,15,Heavy,50,2.00
20500,15,Heavy,60,3.00
20500,15,Heavy,70,3.00
20500,15,Heavy,80,4.00
